国家,
2015/6/26,7.52
2015/6/27,#N/A
2015/6/28,#N/A
2015/6/29,7.33
2015/6/30,7.42
2015/7/1,7.47
2015/7/2,7.43
2015/7/3,7.42
2015/7/4,#N/A
2015/7/5,#N/A
2015/7/6,7.36
2015/7/7,7.44
2015/7/8,7.43
2015/7/9,7.46
2015/7/10,7.59
2015/7/11,#N/A
2015/7/12,#N/A
2015/7/13,7.77
2015/7/14,7.71
2015/7/15,7.74
2015/7/16,7.64
2015/7/17,7.72
2015/7/18,#N/A
2015/7/19,#N/A
2015/7/20,7.96
2015/7/21,7.94
2015/7/22,7.94
2015/7/23,8.05
2015/7/24,7.98
2015/7/25,#N/A
2015/7/26,#N/A
2015/7/27,8
2015/7/28,8
2015/7/29,8.04
2015/7/30,7.86
2015/7/31,7.85
2015/8/1,#N/A
2015/8/2,#N/A
2015/8/3,7.93
2015/8/4,7.88
2015/8/5,7.81
2015/8/6,7.82
2015/8/7,7.76
2015/8/8,#N/A
2015/8/9,#N/A
2015/8/10,7.9
2015/8/11,8.07
2015/8/12,8.17
2015/8/13,8.17
2015/8/14,8.3
2015/8/15,#N/A
2015/8/16,#N/A
2015/8/17,8.22
2015/8/18,8.25
2015/8/19,8.32
2015/8/20,8.34
2015/8/21,8.18
2015/8/22,#N/A
2015/8/23,#N/A
2015/8/24,8.15
2015/8/25,8.23
2015/8/26,8.08
2015/8/27,8.03
2015/8/28,8.09
2015/8/29,#N/A
2015/8/30,#N/A
2015/8/31,8.05
2015/9/1,7.99
2015/9/2,8.1
2015/9/3,8.15
2015/9/4,8.07
2015/9/5,#N/A
2015/9/6,#N/A
2015/9/7,8.06
2015/9/8,8.22
2015/9/9,8.25
2015/9/10,8.26
2015/9/11,8.24
2015/9/12,#N/A
2015/9/13,#N/A
2015/9/14,8.21
2015/9/15,8.15
2015/9/16,8.21
2015/9/17,8.21
2015/9/18,8.09
2015/9/19,#N/A
2015/9/20,#N/A
2015/9/21,7.96
2015/9/22,8
2015/9/23,8.05
2015/9/24,7.99
2015/9/25,7.98
2015/9/26,#N/A
2015/9/27,#N/A
2015/9/28,7.9
2015/9/29,7.96
2015/9/30,8.13
2015/10/1,8.15
2015/10/2,8.13
2015/10/3,#N/A
2015/10/4,#N/A
2015/10/5,8.19
2015/10/6,8.2
2015/10/7,8.09
2015/10/8,8.11
2015/10/9,8.33
2015/10/10,#N/A
2015/10/11,#N/A
2015/10/12,8.28
2015/10/13,8.32
2015/10/14,8.42
2015/10/15,8.41
2015/10/16,8.38
2015/10/17,#N/A
2015/10/18,#N/A
2015/10/19,8.34
2015/10/20,8.46
2015/10/21,8.44
2015/10/22,8.47
2015/10/23,8.62
2015/10/24,#N/A
2015/10/25,#N/A
2015/10/26,8.65
2015/10/27,8.6
2015/10/28,8.56
2015/10/29,8.67
2015/10/30,8.63
2015/10/31,#N/A
2015/11/1,#N/A
2015/11/2,8.59
2015/11/3,8.44
2015/11/4,8.39
2015/11/5,8.46
2015/11/6,8.4
2015/11/7,#N/A
2015/11/8,#N/A
2015/11/9,8.31
2015/11/10,8.44
2015/11/11,8.44
2015/11/12,8.37
2015/11/13,8.39
2015/11/14,#N/A
2015/11/15,#N/A
2015/11/16,8.53
2015/11/17,8.61
2015/11/18,8.58
2015/11/19,8.63
2015/11/20,8.51
2015/11/21,#N/A
2015/11/22,#N/A
2015/11/23,8.56
2015/11/24,8.65
2015/11/25,8.62
2015/11/26,8.58
2015/11/27,8.58
2015/11/28,#N/A
2015/11/29,#N/A
2015/11/30,8.58
2015/12/1,8.56
2015/12/2,8.48
2015/12/3,8.59
2015/12/4,8.52
2015/12/5,#N/A
2015/12/6,#N/A
2015/12/7,8.41
2015/12/8,8.41
2015/12/9,8.4
2015/12/10,8.36
2015/12/11,8.07
2015/12/12,#N/A
2015/12/13,#N/A
2015/12/14,8.07
2015/12/15,8.19
2015/12/16,8.13
2015/12/17,8.07
2015/12/18,8.06
2015/12/19,#N/A
2015/12/20,#N/A
2015/12/21,8.19
2015/12/22,8.25
2015/12/23,8.22
2015/12/24,8.19
2015/12/25,#N/A
2015/12/26,#N/A
2015/12/27,#N/A
2015/12/28,8.31
2015/12/29,8.27
2015/12/30,8.21
2015/12/31,8.22
2016/1/1,#N/A
2016/1/2,#N/A
2016/1/3,#N/A
2016/1/4,8.04
2016/1/5,7.99
2016/1/6,7.74
2016/1/7,7.54
2016/1/8,7.41
2016/1/9,#N/A
2016/1/10,#N/A
2016/1/11,7.12
2016/1/12,7.1
2016/1/13,7.24
2016/1/14,7.08
2016/1/15,6.67
2016/1/16,#N/A
2016/1/17,#N/A
2016/1/18,6.71
2016/1/19,6.81
2016/1/20,6.31
2016/1/21,6.17
2016/1/22,6.32
2016/1/23,#N/A
2016/1/24,#N/A
2016/1/25,5.87
2016/1/26,6.07
2016/1/27,5.9
2016/1/28,6.06
2016/1/29,6.04
2016/1/30,#N/A
2016/1/31,#N/A
2016/2/1,5.68
2016/2/2,5.81
2016/2/3,5.61
2016/2/4,5.6
2016/2/5,5.54
2016/2/6,#N/A
2016/2/7,#N/A
2016/2/8,5.23
2016/2/9,4.95
2016/2/10,4.87
2016/2/11,4.73
2016/2/12,5.05
2016/2/13,#N/A
2016/2/14,#N/A
2016/2/15,4.79
2016/2/16,4.67
2016/2/17,5.07
2016/2/18,5.24
2016/2/19,5.15
2016/2/20,#N/A
2016/2/21,#N/A
2016/2/22,5.4
2016/2/23,4.89
2016/2/24,4.85
2016/2/25,5.06
2016/2/26,4.98
2016/2/27,#N/A
2016/2/28,#N/A
2016/2/29,4.99
2016/3/1,4.99
2016/3/2,4.95
2016/3/3,4.88
2016/3/4,4.92
2016/3/5,#N/A
2016/3/6,#N/A
2016/3/7,5.09
2016/3/8,5.01
2016/3/9,5.07
2016/3/10,4.9
2016/3/11,4.98
2016/3/12,#N/A
2016/3/13,#N/A
2016/3/14,4.85
2016/3/15,4.85
2016/3/16,4.95
2016/3/17,4.99
2016/3/18,4.93
2016/3/19,#N/A
2016/3/20,#N/A
2016/3/21,4.86
2016/3/22,4.81
2016/3/23,4.79
2016/3/24,4.84
2016/3/25,#N/A
2016/3/26,#N/A
2016/3/27,#N/A
2016/3/28,4.84
2016/3/29,4.77
2016/3/30,4.95
2016/3/31,5.2
2016/4/1,5.16
2016/4/2,#N/A
2016/4/3,#N/A
2016/4/4,5.32
2016/4/5,5.23
2016/4/6,5.3
2016/4/7,5.27
2016/4/8,5.41
2016/4/9,#N/A
2016/4/10,#N/A
2016/4/11,5.57
2016/4/12,5.58
2016/4/13,5.53
2016/4/14,5.6
2016/4/15,5.47
2016/4/16,#N/A
2016/4/17,#N/A
2016/4/18,5.46
2016/4/19,5.56
2016/4/20,5.54
2016/4/21,5.74
2016/4/22,5.96
2016/4/23,#N/A
2016/4/24,#N/A
2016/4/25,5.89
2016/4/26,6.61
2016/4/27,6.83
2016/4/28,6.33
2016/4/29,6.17
2016/4/30,#N/A
2016/5/1,#N/A
2016/5/2,6.1
2016/5/3,5.98
2016/5/4,6.12
2016/5/5,6.19
2016/5/6,5.85
2016/5/7,#N/A
2016/5/8,#N/A
2016/5/9,5.69
2016/5/10,5.89
2016/5/11,6.01
2016/5/12,5.8
2016/5/13,5.84
2016/5/14,#N/A
2016/5/15,#N/A
2016/5/16,6.1
2016/5/17,6.04
2016/5/18,6.05
2016/5/19,5.98
2016/5/20,5.95
2016/5/21,#N/A
2016/5/22,#N/A
2016/5/23,5.72
2016/5/24,5.78
2016/5/25,5.85
2016/5/26,6.01
2016/5/27,6.02
2016/5/28,#N/A
2016/5/29,#N/A
2016/5/30,6.1
2016/5/31,6.08
2016/6/1,5.95
2016/6/2,6.01
2016/6/3,5.93
2016/6/4,#N/A
2016/6/5,#N/A
2016/6/6,6.19
2016/6/7,6.1
2016/6/8,6.09
2016/6/9,6.1
2016/6/10,5.94
2016/6/11,#N/A
2016/6/12,#N/A
2016/6/13,5.84
2016/6/14,5.84
2016/6/15,5.89
2016/6/16,5.7
2016/6/17,5.66
2016/6/18,#N/A
2016/6/19,#N/A
2016/6/20,5.84
2016/6/21,5.54
2016/6/22,5.67
2016/6/23,5.63
2016/6/24,4.95
2016/6/25,#N/A
2016/6/26,#N/A
2016/6/27,4.76
2016/6/28,4.68
2016/6/29,4.51
2016/6/30,4.46
2016/7/1,4.61
2016/7/2,#N/A
2016/7/3,#N/A
2016/7/4,4.96
2016/7/5,4.7
2016/7/6,4.58
2016/7/7,4.57
2016/7/8,4.53
2016/7/9,#N/A
2016/7/10,#N/A
2016/7/11,4.42
2016/7/12,4.62
2016/7/13,4.78
2016/7/14,4.77
2016/7/15,4.92
2016/7/16,#N/A
2016/7/17,#N/A
2016/7/18,4.84
2016/7/19,4.66
2016/7/20,4.68
2016/7/21,4.64
2016/7/22,4.55
2016/7/23,#N/A
2016/7/24,#N/A
2016/7/25,4.58
2016/7/26,4.5
2016/7/27,4.52
2016/7/28,4.47
2016/7/29,4.41
2016/7/30,#N/A
2016/7/31,#N/A
2016/8/1,4.37
2016/8/2,4.4
2016/8/3,4.62
2016/8/4,4.68
2016/8/5,4.72
2016/8/6,#N/A
2016/8/7,#N/A
2016/8/8,4.94
2016/8/9,4.87
2016/8/10,4.76
2016/8/11,4.87
2016/8/12,4.89
2016/8/13,#N/A
2016/8/14,#N/A
2016/8/15,4.8
2016/8/16,4.69
2016/8/17,4.48
2016/8/18,4.68
2016/8/19,4.76
2016/8/20,#N/A
2016/8/21,#N/A
2016/8/22,4.89
2016/8/23,4.7
2016/8/24,4.6
2016/8/25,4.7
2016/8/26,4.69
2016/8/27,#N/A
2016/8/28,#N/A
2016/8/29,4.69
2016/8/30,4.54
2016/8/31,4.46
2016/9/1,4.37
2016/9/2,4.08
2016/9/3,#N/A
2016/9/4,#N/A
2016/9/5,3.93
2016/9/6,4.13
2016/9/7,4.01
2016/9/8,4.08
2016/9/9,4.08
2016/9/10,#N/A
2016/9/11,#N/A
2016/9/12,4.03
2016/9/13,4.02
2016/9/14,3.98
2016/9/15,4.14
2016/9/16,4.36
2016/9/17,#N/A
2016/9/18,#N/A
2016/9/19,4.4
2016/9/20,4.16
2016/9/21,4.21
2016/9/22,4.42
2016/9/23,4.54
2016/9/24,#N/A
2016/9/25,#N/A
2016/9/26,4.62
2016/9/27,4.43
2016/9/28,4.95
2016/9/29,5.02
2016/9/30,4.96
2016/10/1,#N/A
2016/10/2,#N/A
2016/10/3,5.31
2016/10/4,5.21
2016/10/5,5.48
2016/10/6,5.86
2016/10/7,5.69
2016/10/8,#N/A
2016/10/9,#N/A
2016/10/10,5.66
2016/10/11,5.43
2016/10/12,5.52
2016/10/13,5.65
2016/10/14,5.81
2016/10/15,#N/A
2016/10/16,#N/A
2016/10/17,5.87
2016/10/18,5.95
2016/10/19,5.67
2016/10/20,5.58
2016/10/21,5.89
2016/10/22,#N/A
2016/10/23,#N/A
2016/10/24,5.81
2016/10/25,5.81
2016/10/26,5.94
2016/10/27,5.81
2016/10/28,5.88
2016/10/29,#N/A
2016/10/30,#N/A
2016/10/31,5.9
2016/11/1,6.03
2016/11/2,6.24
2016/11/3,6.5
2016/11/4,6.41
2016/11/5,#N/A
2016/11/6,#N/A
2016/11/7,6.23
2016/11/8,6.15
2016/11/9,6.13
2016/11/10,5.92
2016/11/11,5.67
2016/11/12,#N/A
2016/11/13,#N/A
2016/11/14,5.41
2016/11/15,5.74
2016/11/16,5.55
2016/11/17,5.9
2016/11/18,5.58
2016/11/19,#N/A
2016/11/20,#N/A
2016/11/21,5.48
2016/11/22,5.51
2016/11/23,5.39
2016/11/24,5.34
2016/11/25,5
2016/11/26,#N/A
2016/11/27,#N/A
2016/11/28,4.74
2016/11/29,4.56
2016/11/30,4.58
2016/12/1,4.46
2016/12/2,4.3
2016/12/3,#N/A
2016/12/4,#N/A
2016/12/5,4.37
2016/12/6,4.5
2016/12/7,4.3
2016/12/8,4.61
2016/12/9,4.46
2016/12/10,#N/A
2016/12/11,#N/A
2016/12/12,4.87
2016/12/13,4.79
2016/12/14,5.01
2016/12/15,4.84
2016/12/16,4.93
2016/12/17,#N/A
2016/12/18,#N/A
2016/12/19,5.09
2016/12/20,5.23
2016/12/21,5.8
2016/12/22,6.07
2016/12/23,6.22
2016/12/24,#N/A
2016/12/25,#N/A
2016/12/26,#N/A
2016/12/27,6.32
2016/12/28,6.32
2016/12/29,6.34
2016/12/30,6.54
2016/12/31,#N/A
2017/1/1,#N/A
2017/1/2,6.11
2017/1/3,5.41
2017/1/4,5.7
2017/1/5,5.27
2017/1/6,5.03
2017/1/7,#N/A
2017/1/8,#N/A
2017/1/9,5.25
2017/1/10,5.49
2017/1/11,5.51
2017/1/12,5.03
2017/1/13,5.03
2017/1/14,#N/A
2017/1/15,#N/A
2017/1/16,4.69
2017/1/17,4.99
2017/1/18,4.83
2017/1/19,5.19
2017/1/20,5.42
2017/1/21,#N/A
2017/1/22,#N/A
2017/1/23,5.31
2017/1/24,5.07
2017/1/25,4.97
2017/1/26,5.19
2017/1/27,4.91
2017/1/28,#N/A
2017/1/29,#N/A
2017/1/30,5.15
2017/1/31,5.35
2017/2/1,5.26
2017/2/2,5.22
2017/2/3,5.15
2017/2/4,#N/A
2017/2/5,#N/A
2017/2/6,5.09
2017/2/7,5.16
2017/2/8,5.21
2017/2/9,5.27
2017/2/10,5.11
2017/2/11,#N/A
2017/2/12,#N/A
2017/2/13,4.89
2017/2/14,5.12
2017/2/15,5.05
2017/2/16,4.93
2017/2/17,4.97
2017/2/18,#N/A
2017/2/19,#N/A
2017/2/20,5.08
2017/2/21,5.04
2017/2/22,5.06
2017/2/23,5.34
2017/2/24,5.38
2017/2/25,#N/A
2017/2/26,#N/A
2017/2/27,5.19
2017/2/28,5.23
2017/3/1,5.9
2017/3/2,5.46
2017/3/3,5.59
2017/3/4,#N/A
2017/3/5,#N/A
2017/3/6,5.48
2017/3/7,5.37
2017/3/8,5.23
2017/3/9,5.12
2017/3/10,5.16
2017/3/11,#N/A
2017/3/12,#N/A
2017/3/13,5.15
2017/3/14,5.1
2017/3/15,5.19
2017/3/16,5.14
2017/3/17,5.13
2017/3/18,#N/A
2017/3/19,#N/A
2017/3/20,4.99
2017/3/21,4.93
2017/3/22,4.96
2017/3/23,4.97
2017/3/24,4.76
2017/3/25,#N/A
2017/3/26,#N/A
2017/3/27,4.62
2017/3/28,4.73
2017/3/29,4.75
2017/3/30,4.91
2017/3/31,4.68
2017/4/1,#N/A
2017/4/2,#N/A
2017/4/3,4.86
2017/4/4,4.64
2017/4/5,4.81
2017/4/6,5.05
2017/4/7,4.88
2017/4/8,#N/A
2017/4/9,#N/A
2017/4/10,4.78
2017/4/11,4.86
2017/4/12,4.92
2017/4/13,4.94
2017/4/14,#N/A
2017/4/15,#N/A
2017/4/16,#N/A
2017/4/17,4.94
2017/4/18,4.85
2017/4/19,4.82
2017/4/20,4.74
2017/4/21,4.56
2017/4/22,#N/A
2017/4/23,#N/A
2017/4/24,4.83
2017/4/25,4.49
2017/4/26,4.6
2017/4/27,5.54
2017/4/28,4.56
2017/4/29,#N/A
2017/4/30,#N/A
2017/5/1,4.56
2017/5/2,4.44
2017/5/3,4.39
2017/5/4,4.51
2017/5/5,4.57
2017/5/6,#N/A
2017/5/7,#N/A
2017/5/8,4.42
2017/5/9,4.51
2017/5/10,4.45
2017/5/11,4.34
2017/5/12,4.45
2017/5/13,#N/A
2017/5/14,#N/A
2017/5/15,4.38
2017/5/16,#N/A
2017/5/17,4.53
2017/5/18,4.76
2017/5/19,4.85
2017/5/20,#N/A
2017/5/21,#N/A
2017/5/22,4.9
2017/5/23,4.75
2017/5/24,4.91
2017/5/25,4.98
2017/5/26,5.19
2017/5/27,#N/A
2017/5/28,#N/A
2017/5/29,5.17
2017/5/30,5.14
2017/5/31,4.98
2017/6/1,5.08
2017/6/2,5.16
2017/6/3,#N/A
2017/6/4,#N/A
2017/6/5,5.17
2017/6/6,4.97
2017/6/7,4.87
2017/6/8,5.04
2017/6/9,5.04
2017/6/10,#N/A
2017/6/11,#N/A
2017/6/12,4.91
2017/6/13,5
2017/6/14,4.93
2017/6/15,4.95
2017/6/16,4.87
2017/6/17,#N/A
2017/6/18,#N/A
2017/6/19,4.92
2017/6/20,4.94
2017/6/21,4.87
2017/6/22,4.86
2017/6/23,4.86
2017/6/24,#N/A
2017/6/25,#N/A
2017/6/26,4.77
2017/6/27,4.93
2017/6/28,4.93
2017/6/29,5.16
2017/6/30,5.02
2017/7/1,#N/A
2017/7/2,#N/A
2017/7/3,5.13
2017/7/4,5.11
2017/7/5,5.04
2017/7/6,5.23
2017/7/7,5.33
2017/7/8,#N/A
2017/7/9,#N/A
2017/7/10,5.39
2017/7/11,5.32
2017/7/12,5.47
2017/7/13,5.35
2017/7/14,5.41
2017/7/15,#N/A
2017/7/16,#N/A
2017/7/17,5.43
2017/7/18,5.45
2017/7/19,5.38
2017/7/20,5.29
2017/7/21,5.08
2017/7/22,#N/A
2017/7/23,#N/A
2017/7/24,5.13
2017/7/25,5.15
2017/7/26,5.24
2017/7/27,5.13
2017/7/28,5.17
2017/7/29,#N/A
2017/7/30,#N/A
2017/7/31,5.22
2017/8/1,5.29
2017/8/2,5.42
2017/8/3,5.42
2017/8/4,5.34
2017/8/5,#N/A
2017/8/6,#N/A
2017/8/7,5.26
2017/8/8,5.26
2017/8/9,5.36
2017/8/10,5.36
2017/8/11,5.38
2017/8/12,#N/A
2017/8/13,#N/A
2017/8/14,5.51
2017/8/15,5.52
2017/8/16,5.79
2017/8/17,5.8
2017/8/18,5.81
2017/8/19,#N/A
2017/8/20,#N/A
2017/8/21,5.74
2017/8/22,5.77
2017/8/23,5.94
2017/8/24,5.94
2017/8/25,6.08
2017/8/26,#N/A
2017/8/27,#N/A
2017/8/28,6.09
2017/8/29,6.03
2017/8/30,6.02
2017/8/31,5.93
2017/9/1,5.82
2017/9/2,#N/A
2017/9/3,#N/A
2017/9/4,5.91
2017/9/5,6.49
2017/9/6,6.69
2017/9/7,6.89
2017/9/8,7.06
2017/9/9,#N/A
2017/9/10,#N/A
2017/9/11,6.87
2017/9/12,6.86
2017/9/13,7.09
2017/9/14,7.09
2017/9/15,6.94
2017/9/16,#N/A
2017/9/17,#N/A
2017/9/18,6.72
2017/9/19,7.02
2017/9/20,6.9
2017/9/21,6.55
2017/9/22,6.64
2017/9/23,#N/A
2017/9/24,#N/A
2017/9/25,7.27
2017/9/26,6.97
2017/9/27,6.92
2017/9/28,6.96
2017/9/29,7.06
2017/9/30,#N/A
2017/10/1,#N/A
2017/10/2,6.93
2017/10/3,6.99
2017/10/4,6.89
2017/10/5,6.88
2017/10/6,6.99
2017/10/7,#N/A
2017/10/8,#N/A
2017/10/9,6.95
2017/10/10,7.39
2017/10/11,7.38
2017/10/12,7.41
2017/10/13,7.32
2017/10/14,#N/A
2017/10/15,#N/A
2017/10/16,7.36
2017/10/17,7.42
2017/10/18,7.81
2017/10/19,7.65
2017/10/20,7.57
2017/10/21,#N/A
2017/10/22,#N/A
2017/10/23,7.44
2017/10/24,7.47
2017/10/25,7.4
2017/10/26,7.2
2017/10/27,7.17
2017/10/28,#N/A
2017/10/29,#N/A
2017/10/30,7.14
2017/10/31,7.37
2017/11/1,7.51
2017/11/2,7.66
2017/11/3,7.88
2017/11/4,#N/A
2017/11/5,#N/A
2017/11/6,7.92
2017/11/7,7.75
2017/11/8,7.72
2017/11/9,7.55
2017/11/10,7.4
2017/11/11,#N/A
2017/11/12,#N/A
2017/11/13,7.35
2017/11/14,7.39
2017/11/15,7.69
2017/11/16,7.5
2017/11/17,7.48
2017/11/18,#N/A
2017/11/19,#N/A
2017/11/20,7.44
2017/11/21,7.39
2017/11/22,7.37
2017/11/23,7.66
2017/11/24,7.77
2017/11/25,#N/A
2017/11/26,#N/A
2017/11/27,7.7
2017/11/28,7.59
2017/11/29,7.7
2017/11/30,7.53
2017/12/1,7.68
2017/12/2,#N/A
2017/12/3,#N/A
2017/12/4,7.55
2017/12/5,7.43
2017/12/6,7.27
2017/12/7,7.35
2017/12/8,7.14
2017/12/9,#N/A
2017/12/10,#N/A
2017/12/11,7.2
2017/12/12,7.14
2017/12/13,7.07
2017/12/14,7.09
2017/12/15,7.18
2017/12/16,#N/A
2017/12/17,#N/A
2017/12/18,7.39
2017/12/19,7.5
2017/12/20,7.77
2017/12/21,7.98
2017/12/22,8.15
2017/12/23,#N/A
2017/12/24,#N/A
2017/12/25,#N/A
2017/12/26,8.15
2017/12/27,8.13
2017/12/28,8.17
2017/12/29,8.14
2017/12/30,#N/A
2017/12/31,#N/A
2018/1/1,#N/A
2018/1/2,7.78
2018/1/3,7.8
2018/1/4,7.74
2018/1/5,7.75
2018/1/6,#N/A
2018/1/7,#N/A
2018/1/8,7.62
2018/1/9,7.75
2018/1/10,7.86
2018/1/11,7.79
2018/1/12,7.83
2018/1/13,#N/A
2018/1/14,#N/A
2018/1/15,7.77
2018/1/16,8.02
2018/1/17,8.15
2018/1/18,8.46
2018/1/19,8.73
2018/1/20,#N/A
2018/1/21,#N/A
2018/1/22,8.72
2018/1/23,8.98
2018/1/24,9.42
2018/1/25,9.21
2018/1/26,9.06
2018/1/27,#N/A
2018/1/28,#N/A
2018/1/29,8.97
2018/1/30,8.86
2018/1/31,9.25
2018/2/1,9.24
2018/2/2,8.93
2018/2/3,#N/A
2018/2/4,#N/A
2018/2/5,9.05
2018/2/6,8.78
2018/2/7,8.97
2018/2/8,9.1
2018/2/9,9.21
2018/2/10,#N/A
2018/2/11,#N/A
2018/2/12,9.46
2018/2/13,9.87
2018/2/14,9.58
2018/2/15,9.52
2018/2/16,9.5
2018/2/17,#N/A
2018/2/18,#N/A
2018/2/19,9.86
2018/2/20,9.7
2018/2/21,9.54
2018/2/22,9.7
2018/2/23,9.79
2018/2/24,#N/A
2018/2/25,#N/A
2018/2/26,9.61
2018/2/27,10.13
2018/2/28,10.08
2018/3/1,9.97
2018/3/2,10.12
2018/3/3,#N/A
2018/3/4,#N/A
2018/3/5,10.34
2018/3/6,10.45
2018/3/7,10.62
2018/3/8,11.1
2018/3/9,11.1
2018/3/10,#N/A
2018/3/11,#N/A
2018/3/12,11.06
2018/3/13,11.38
2018/3/14,11.18
2018/3/15,11.16
2018/3/16,11.15
2018/3/17,#N/A
2018/3/18,#N/A
2018/3/19,11.04
2018/3/20,11.52
2018/3/21,12.82
2018/3/22,12.31
2018/3/23,12.58
2018/3/24,#N/A
2018/3/25,#N/A
2018/3/26,12.96
2018/3/27,13.65
2018/3/28,12.96
2018/3/29,13.26
2018/3/30,#N/A
2018/3/31,#N/A
2018/4/1,#N/A
2018/4/2,13.26
2018/4/3,13.27
2018/4/4,13.02
2018/4/5,12.61
2018/4/6,12.96
2018/4/7,#N/A
2018/4/8,#N/A
2018/4/9,13.3
2018/4/10,13.34
2018/4/11,13.39
2018/4/12,13.55
2018/4/13,13.9
2018/4/14,#N/A
2018/4/15,#N/A
2018/4/16,13.95
2018/4/17,13.7
2018/4/18,13.85
2018/4/19,13.42
2018/4/20,13.01
2018/4/21,#N/A
2018/4/22,#N/A
2018/4/23,12.85
2018/4/24,13.18
2018/4/25,13.21
2018/4/26,13.44
2018/4/27,13.51
2018/4/28,#N/A
2018/4/29,#N/A
2018/4/30,13.54
2018/5/1,13.34
2018/5/2,13.02
2018/5/3,12.92
2018/5/4,12.98
2018/5/5,#N/A
2018/5/6,#N/A
2018/5/7,13.58
2018/5/8,13.56
2018/5/9,13.96
2018/5/10,14.57
2018/5/11,14.6
2018/5/12,#N/A
2018/5/13,#N/A
2018/5/14,14.6
2018/5/15,14.29
2018/5/16,15.15
2018/5/17,15.27
2018/5/18,15.22
2018/5/19,#N/A
2018/5/20,#N/A
2018/5/21,15.53
2018/5/22,15.92
2018/5/23,15.98
2018/5/24,16.26
2018/5/25,15.97
2018/5/26,#N/A
2018/5/27,#N/A
2018/5/28,16.28
2018/5/29,16.27
2018/5/30,15.81
2018/5/31,14.88
2018/6/1,15.26
2018/6/2,#N/A
2018/6/3,#N/A
2018/6/4,16.1
2018/6/5,15.74
2018/6/6,15.9
2018/6/7,15.97
2018/6/8,15.79
2018/6/9,#N/A
2018/6/10,#N/A
2018/6/11,15.46
2018/6/12,15.12
2018/6/13,15.28
2018/6/14,14.88
2018/6/15,14.5
2018/6/16,#N/A
2018/6/17,#N/A
2018/6/18,14.57
2018/6/19,14.21
2018/6/20,14.47
2018/6/21,14.78
2018/6/22,15.09
2018/6/23,#N/A
2018/6/24,#N/A
2018/6/25,14.99
2018/6/26,14.99
2018/6/27,15.21
2018/6/28,14.96
2018/6/29,14.95
2018/6/30,#N/A
2018/7/1,#N/A
2018/7/2,15.03
2018/7/3,15.06
2018/7/4,15.48
2018/7/5,15.64
2018/7/6,15.66
2018/7/7,#N/A
2018/7/8,#N/A
2018/7/9,15.96
2018/7/10,16.01
2018/7/11,16.28
2018/7/12,16.05
2018/7/13,16.02
2018/7/14,#N/A
2018/7/15,#N/A
2018/7/16,15.89
2018/7/17,16.04
2018/7/18,16.37
2018/7/19,16.82
2018/7/20,17.03
2018/7/21,#N/A
2018/7/22,#N/A
2018/7/23,17.35
2018/7/24,17.06
2018/7/25,17.3
2018/7/26,17.25
2018/7/27,17.06
2018/7/28,#N/A
2018/7/29,#N/A
2018/7/30,17
2018/7/31,17.36
2018/8/1,17.74
2018/8/2,17.59
2018/8/3,17.63
2018/8/4,#N/A
2018/8/5,#N/A
2018/8/6,17.53
2018/8/7,17.47
2018/8/8,17.36
2018/8/9,17.56
2018/8/10,17.85
2018/8/11,#N/A
2018/8/12,#N/A
2018/8/13,17.95
2018/8/14,18.12
2018/8/15,18.05
2018/8/16,17.95
2018/8/17,18.1
2018/8/18,#N/A
2018/8/19,#N/A
2018/8/20,18.45
2018/8/21,18.45
2018/8/22,19.78
2018/8/23,20.36
2018/8/24,20.65
2018/8/25,#N/A
2018/8/26,#N/A
2018/8/27,21.28
2018/8/28,20.65
2018/8/29,21.02
2018/8/30,21.13
2018/8/31,21.06
2018/9/1,#N/A
2018/9/2,#N/A
2018/9/3,20.21
2018/9/4,20.14
2018/9/5,20.34
2018/9/6,21.44
2018/9/7,23.19
2018/9/8,#N/A
2018/9/9,#N/A
2018/9/10,25.19
2018/9/11,24.13
2018/9/12,22.92
2018/9/13,18.87
2018/9/14,19.94
2018/9/15,#N/A
2018/9/16,#N/A
2018/9/17,20.9
2018/9/18,20.19
2018/9/19,21.43
2018/9/20,21.98
2018/9/21,22.08
2018/9/22,#N/A
2018/9/23,#N/A
2018/9/24,22.37
2018/9/25,21.19
2018/9/26,20.18
2018/9/27,20.77
2018/9/28,21.16
2018/9/29,#N/A
2018/9/30,#N/A
2018/10/1,21.32
2018/10/2,20.95
2018/10/3,21.14
2018/10/4,21.3
2018/10/5,22.11
2018/10/6,#N/A
2018/10/7,#N/A
2018/10/8,21.89
2018/10/9,20.75
2018/10/10,19.43
2018/10/11,19.85
2018/10/12,20.35
2018/10/13,#N/A
2018/10/14,#N/A
2018/10/15,18.57
2018/10/16,19.28
2018/10/17,19.26
2018/10/18,19.73
2018/10/19,19.7
2018/10/20,#N/A
2018/10/21,#N/A
2018/10/22,19.09
2018/10/23,19.23
2018/10/24,19.61
2018/10/25,19.08
2018/10/26,18.28
2018/10/27,#N/A
2018/10/28,#N/A
2018/10/29,16.68
2018/10/30,16.02
2018/10/31,16.36
2018/11/1,15.62
2018/11/2,17.08
2018/11/3,#N/A
2018/11/4,#N/A
2018/11/5,17.23
2018/11/6,17.57
2018/11/7,18.62
2018/11/8,19.56
2018/11/9,19.5
2018/11/10,#N/A
2018/11/11,#N/A
2018/11/12,20.5
2018/11/13,20.14
2018/11/14,19.74
2018/11/15,19
2018/11/16,19.11
